COD_GLA,Shape_Leng,Shape_Area,REGION,COMUNA,COD_SSUBC,idMapGlac,Id_Union,idZonGlac,q1_SN,q1_Max,q1_Min,q2_SN,q2_Max,q2_Min,SN_1718q1,G_1718q1,P_1718q1,SC_1718q1,niev_17q1,SN_1819q1,G_1819q1,P_1819q1,SC_1819q1,niev_18q1,SN_1920q1,G_1920q1,P_1920q1,SC_1920q1,niev_19q1,SN_2021q1,G_2021q1,P_2021q1,SC_2021q1,niev_20q1,niev_21q1,SN_1718q2,G_1718q2,P_1718q2,SC_1718q2,niev_17q2,SN_1819q2,G_1819q2,P_1819q2,SC_1819q2,niev_18q2,SN_1920q2,G_1920q2,P_1920q2,SC_1920q2,niev_19q2,niev_20q2,NOM_REGION,PROVINCIA,NOM_PROVIN,NOM_COMUNA,NOM_SSUBC,NOMBRE,ID,Nombre_GLA
CL111023218,588.191520722,15812.7326634,10,10404,10704,1446,5460,661,15812.7326634,0,0,15812.7326634,0,0,15812.7326634,0,0,0,0,15812.7326634,0,0,0,0,15812.7326634,0,0,0,0,15812.7326634,0,0,0,0,0,15812.7326634,0,0,0,0,15812.7326634,0,0,0,0,15812.7326634,0,0,0,0,0,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Rio Futaleufu entre arriba Rio Azul y Lago Yelcho,S/N,661,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho/Rio Palena entre arriba Rio Tranquilo y Rio Frio
CL111023219,1496.5003085,114310.143111,10,10401,11023,996,5461,661,38454.9381367,75855.2049743,0,21661.3259124,92648.8171986,0,53788.2362545,60521.9068565,0,0,0,43809.4231937,9978.81306079,23608.4113877,36913.4954688,60521.9068565,50948.7366031,16469.0979784,8437.37039286,38454.9381367,46892.30852956,56222.0930986,3164.01389732,37968.1667679,16955.8693472,54924.0361151,20119.88324452,113904.500304,405.642807349,0,0,0,109117.915177,4786.58512672,243.38568441,162.25712294,405.64280735,21823.5830354,80236.1472937,0,12250.4127819,12250.4127819,92486.5600756,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,661,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho/Rio Palena entre arriba Rio Tranquilo y Rio Frio
CL111023220,1414.1299431,45866.5646157,10,10401,11023,990,5462,661,1241.8744932,17137.8680062,27486.8221163,0,8941.49635108,36925.0682646,3228.87368233,11756.411869,2235.37408777,28645.9049766,30881.27906437,1490.24939185,3973.99837826,993.499594564,39408.817251,40402.316845564,1655.83265761,827.916328803,1241.8744932,42140.9411361,43382.8156293,1986.99918913,910.707961684,1573.04102473,41395.8164402,42968.85746493,42306.524401884,82.7916328803,2566.54061929,165.583265761,43051.6490978,43217.232363561,82.7916328803,165.583265761,4470.74817554,41147.4415415,45618.18971704,0,0,0,45866.5646157,45866.5646157,45866.5646157,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,661,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho/Rio Palena entre arriba Rio Tranquilo y Rio Frio
CL111023221,484.021745618,12261.5015044,10,10401,11023,990,5463,661,870.171074506,6803.15567341,4588.17475649,0,2926.93906879,9334.56243561,1898.55507165,5300.13290835,474.638767912,4588.17475649,5062.813524402,1028.38399714,1344.80984242,0,9888.30766484,9888.30766484,1028.38399714,0,791.064613187,10442.0528941,11233.117507287,1186.59691978,632.85169055,0,10442.0528941,10442.0528941,11074.90458465,0,395.532306594,0,11865.9691978,11865.9691978,0,0,1107.49045846,11154.0110459,12261.50150436,0,0,0,12261.5015044,12261.5015044,12261.5015044,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,661,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho/Rio Palena entre arriba Rio Tranquilo y Rio Frio
CL111023222,1412.0120807,52223.8947029,10,10401,11023,990,5464,661,4814.39029292,9302.38124395,38107.123166,0,10199.9794342,42023.9152687,6038.38782502,3916.79210272,2774.39440609,39494.3203691,42268.71477519,5059.18979934,3753.59243177,326.399341893,43084.7131299,43411.112471793,5303.98930576,81.5998354733,2039.99588683,44798.3096748,46838.30556163,6364.78716692,979.198025679,1305.59736757,43574.3121427,44879.90951027,44553.510168379,489.59901284,489.59901284,3100.79374798,48143.9029292,51244.69667718,1713.59654494,1876.79621589,3345.5932544,45287.9086877,48633.5019421,489.59901284,0,244.79950642,51489.4961836,51734.29569002,51489.4961836,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,661,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho/Rio Palena entre arriba Rio Tranquilo y Rio Frio
CL111023223,1712.10210517,61242.5227721,10,10401,11023,990,5465,661,4374.46591229,17416.8550212,39451.2018386,567.060396038,19442.0707213,41233.3916548,5994.6384724,11098.1820367,3807.40551625,40342.2967467,44149.70226295,4698.50042431,5103.54356434,1215.12942008,50225.3493634,51440.47878348,5589.59533237,324.034512022,3078.32786421,52250.5650635,55328.89292771,7452.7937765,1215.12942008,2349.25021216,50225.3493634,52574.59957556,51440.47878348,810.086280054,6642.70749644,3402.36237623,50387.3666194,53789.72899563,2349.25021216,1863.19844412,5589.59533237,51440.4787834,57030.07411577,810.086280054,243.025884016,324.034512022,59865.376096,60189.410608022,60108.401980016,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,661,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho/Rio Palena entre arriba Rio Tranquilo y Rio Frio
CL111023224,1297.55682831,72189.0857905,10,10401,11023,987,5466,448,12085.58852,60022.3859382,81.1113323489,9003.35789073,61969.0579145,1216.66998523,20602.2784166,51343.4733768,162.222664698,81.1113323489,243.3339970469,20115.6104225,648.890658791,13221.1471729,38203.4375363,51424.5847092,13383.3698376,19953.3877578,162.222664698,38690.1055304,38852.328195098,13545.5925023,0,30984.5289573,27658.964331,58643.4932883,27658.964331,68052.4078407,1460.00398228,973.335988187,1703.33797933,2676.673967517,43394.5628066,25631.1810222,486.667994093,2676.67396751,3163.341961603,22143.3937312,25306.7356928,162.222664698,24576.7337017,24738.956366398,49883.4693945,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,448,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Palena entre arriba Rio Tranquilo y Rio Frio/Rio Frio - 2
CL111023225,1640.78792183,116993.91628,10,10401,11023,987,5467,448,37056.1643542,68286.9054912,11650.8464345,27994.3949052,85277.7232082,3721.79816658,46927.0203613,57202.4196473,1213.62983693,11650.8464345,12864.47627143,43528.8568179,4611.79338033,6715.41843101,62137.8476508,68853.26608181,38512.5201586,11731.7550903,485.451934772,66264.1890963,66749.641031072,38836.1547817,161.817311591,18528.0821771,59467.8620095,77995.9441866,59629.679321091,78400.4874656,26538.0391009,3883.61547817,8171.77423533,12055.3897135,59629.6793211,22654.4236227,6634.50977521,28075.303561,34709.81333621,31878.0103833,14239.92342,970.903869544,69905.0786071,70875.982476644,84145.0020271,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,448,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Palena entre arriba Rio Tranquilo y Rio Frio/Rio Frio - 2
CL111023226,3183.70878929,228423.80237,10,10401,11023,987,5468,448,134113.69051,84399.8330947,9910.2787657,125665.584021,99346.4830365,3411.73531278,160920.182253,56699.7916267,568.62255213,10235.2059383,10803.82849043,155640.115697,5848.68910762,11941.0735947,54993.9239703,66934.997565,135900.789959,31680.399333,1624.63586323,59217.9772147,60842.61307793,137200.49865,324.927172646,52069.5794165,38828.7971312,90898.3765477,39153.724303846,211121.430427,8041.94752298,1787.09944955,7473.32497085,9260.4244204,195849.853312,17058.6765639,2518.185588,12997.0869058,15515.2724938,155883.811077,43052.8503756,162.463586323,29324.6773313,29487.140917623,72377.5277069,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,448,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Palena entre arriba Rio Tranquilo y Rio Frio/Rio Frio - 2
CL111023227,2820.21700381,205213.772707,10,10401,11023,982,5469,425,184700.471539,20513.3011679,0,183489.056116,21724.7165912,0,201660.287465,3553.48524168,0,0,0,199641.26176,2019.0257055,3149.68010058,403.8051411,3553.48524168,185508.081821,17282.8600391,0,2422.8308466,2422.8308466,185508.081821,0,19705.6908857,0,19705.6908857,0,205213.772707,0,0,0,0,204729.206538,484.56616932,0,0,0,198187.563252,6703.16534226,0,323.04411288,323.04411288,7026.20945514,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,425,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Palena entre arriba Rio Tranquilo y Rio Frio/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho
CL111023227,56.2280778143,45.7967815265,10,10404,11022,1702,5470,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Rio Palena entre arriba Rio Tranquilo y Rio Frio,S/N,425,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Palena entre arriba Rio Tranquilo y Rio Frio/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho
CL111023228,506.003464715,14246.2543667,10,10401,11023,980,5471,424,2266.44955834,3075.89582917,8903.90897919,0,4209.12060834,10037.1337584,3156.84045626,728.501643752,890.390897919,9470.52136877,10360.912266689,2833.06194792,1214.16940625,0,10199.0230125,10199.0230125,2347.39418542,485.667762501,728.501643752,10684.690775,11413.192418752,2833.06194792,242.833881251,1376.05866042,9794.29987711,11170.35853753,10037.133758361,0,728.501643752,161.889254167,13355.8634688,13517.752722967,0,161.889254167,971.335525002,13113.0295875,14084.365112502,0,0,80.9446270835,14165.3097396,14246.2543666835,14165.3097396,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,424,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Palena entre arriba Rio Tranquilo y Rio Frio/Rio Frio - 1
CL111023229,2235.06148374,194779.847125,10,10401,11023,980,5472,424,8260.93322526,12796.347545,173722.566355,161.979082848,29885.1407855,164732.727257,9151.81818093,5588.27835826,4454.42477833,175585.325807,180039.75058533,9718.74497089,3887.49798836,1700.78036991,179472.823796,181173.60416591,9637.75542947,1781.76991133,890.884955665,182469.436829,183360.321784665,10366.6613023,161.979082848,2267.70715988,181983.49958,184251.20673988,182145.478662848,6560.15285535,9475.77634662,3482.55028124,175261.367642,178743.91792324,3968.48752978,6074.21560681,4778.38294402,179958.761044,184737.14398802,809.895414241,2105.72807703,323.958165696,191540.265468,191864.223633696,193645.99354503,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,424,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Palena entre arriba Rio Tranquilo y Rio Frio/Rio Frio - 1
CL111023230,976.580737084,25126.9381114,10,10401,11023,980,5473,424,3463.00749612,11919.1885913,9744.74202397,0,11033.3029528,14093.6351586,4832.10348296,8456.18109518,1369.09598684,10469.5575464,11838.65353324,4993.17359906,1208.02587074,1369.09598684,17556.6426548,18925.73864164,4026.75290247,2335.51668343,483.210348296,18281.4581772,18764.668525496,4348.89313467,161.070116099,3624.07761222,16992.8972484,20616.97486062,17153.967364499,3865.68278637,1771.77127709,1932.84139318,17556.6426548,19489.48404798,805.350580494,4993.17359906,966.420696592,18361.9932353,19328.413931892,0,402.675290247,0,24724.2628212,24724.2628212,25126.938111447,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,424,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Palena entre arriba Rio Tranquilo y Rio Frio/Rio Frio - 1
CL111023231,729.158184213,16789.9591124,10,10401,11023,980,5474,424,5379.30728844,11410.651824,0,4319.74676193,12470.2123505,0,7009.40040615,9780.55870625,0,0,0,7009.40040615,0,2852.66295599,6927.89575026,9780.55870625,5460.81194432,4401.25141781,0,6927.89575026,6927.89575026,5379.30728844,81.5046558854,6275.85850318,5053.2886649,11329.14716808,5134.7933207854,14589.3334035,489.027935313,652.037247083,1059.56052651,1711.597773593,10677.109921,4564.26072958,81.5046558854,1467.08380594,1548.5884618254,10351.0912975,326.018623542,163.009311771,5949.83987964,6112.849191411,6275.858503182,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,424,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Palena entre arriba Rio Tranquilo y Rio Frio/Rio Frio - 1
CL111023232,583.4623073,14357.193213,10,10401,11023,980,5475,424,4590.96294602,9599.28615985,166.944107128,3589.29830325,10183.5905348,584.304374948,5258.73937453,8931.50973134,0,166.944107128,166.944107128,5008.32321384,250.416160692,1502.49696415,7595.95687432,9098.45383847,5425.68348166,1085.13669633,667.776428512,7178.5966065,7846.373035012,5425.68348166,667.776428512,2420.68955335,5843.04374948,8263.73330283,6510.820177992,12019.9757132,1502.49696415,0,834.72053564,834.72053564,4590.96294602,7429.01276719,166.944107128,2170.27339266,2337.217499788,4090.13062463,1001.66464277,0,9265.3979456,9265.3979456,10267.06258837,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,424,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Palena entre arriba Rio Tranquilo y Rio Frio/Rio Frio - 1
CL111023233,1393.97065551,49035.8868778,10,10401,11023,980,5476,424,31517.2227846,17518.6640932,0,29716.2386254,19319.6482524,0,35446.6427681,13589.2441097,0,0,0,35119.1911028,327.451665294,4502.46039779,9086.78371191,13589.2441097,33481.9327763,6139.71872427,327.451665294,9086.78371191,9414.235377204,33727.5215253,81.8629163235,6876.48497118,8350.017465,15226.50243618,8431.8803813235,49035.8868778,0,0,0,0,45188.3298106,3847.55706721,0,0,0,34628.0136049,11951.9857832,0,2455.88748971,2455.88748971,14407.87327291,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,424,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Palena entre arriba Rio Tranquilo y Rio Frio/Rio Frio - 1
CL111023234,491.679593663,11940.4542613,10,10401,11023,977,5477,415,8240.59519442,3699.85906688,0,8408.77060655,3531.68365475,0,9670.08619753,2270.36806377,0,0,0,8829.20913688,840.877060655,168.175412131,2102.19265164,2270.368063771,8324.68290048,672.701648524,336.350824262,2606.71888803,2943.069712292,8661.03372475,0,1681.75412131,1597.66641524,3279.42053655,1597.66641524,11940.4542613,0,0,0,0,11351.8403188,588.613942458,0,0,0,10426.8755521,1093.14017885,0,420.438530327,420.438530327,1513.578709177,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,415,Complejo Glaciar CHAITÉN || Rio Frio-1
CL111023235,943.296831818,42881.9096492,10,10401,11023,980,5478,424,12449.5866723,30432.3229769,0,7648.76566798,35233.1439812,0,17169.0378292,25712.87182,0,0,0,15134.7916409,2034.24618829,1546.0271031,24166.8447169,25712.87182,12693.6962149,3987.12252905,0,26201.0909052,26201.0909052,12530.9565199,162.739695063,3336.1637488,26852.0496855,30188.2134343,27014.789380563,34907.6645911,7974.24505811,0,0,0,15541.6408786,19366.0237125,162.739695063,7811.50536304,7974.245058103,10008.4912464,5695.88932722,81.3698475317,27096.1592281,27177.5290756317,32792.04855532,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,424,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Palena entre arriba Rio Tranquilo y Rio Frio/Rio Frio - 1
CL111023236,767.721968855,18116.2282658,10,10401,11023,980,5479,424,2818.07995246,14976.0820331,322.066280281,322.066280281,17633.1288454,161.03314014,4347.89478379,13446.2672017,0,322.066280281,322.066280281,3784.2787933,563.615990492,885.682270772,12882.6512112,13768.333481972,3301.17937288,1368.78169119,161.03314014,13285.2340616,13446.26720174,3059.62966267,402.582850351,1127.23198098,13526.7837718,14654.01575278,13929.366622151,9420.43869822,8534.75642744,0,161.03314014,161.03314014,3140.14623274,6280.29246548,1207.74855105,7488.04101653,8695.78956758,885.682270772,2254.46396197,80.5165700702,14895.565463,14976.0820330702,17150.02942497,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,424,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Palena entre arriba Rio Tranquilo y Rio Frio/Rio Frio - 1
CL111023237,657.549085228,18195.1749113,10,10401,11023,980,5480,424,8150.7797114,10044.3951999,0,4775.20427536,13419.9706359,0,10867.7062819,7327.46862944,0,0,0,8974.09079336,1893.61548851,658.648865567,6668.81976387,7327.468629437,8150.7797114,1481.95994753,164.662216392,8397.77303598,8562.435252372,8315.44192779,0,2222.93992129,7656.79306222,9879.73298351,7656.79306222,14901.9305835,3293.24432784,0,0,0,8397.77303598,6504.15754748,576.317757371,2716.92657047,3293.244327841,7080.47530485,164.662216392,0,10950.0373901,10950.0373901,11114.699606492,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,424,Complejo Glaciar CHAITÉN-PALENA || Rio Frio-/Rio Palena entre arriba Rio Tranquilo y Rio Frio/Rio Frio - 1
CL111024013,397.224296288,6351.52640998,10,10401,10822,947,5481,754,2687.18425038,3664.3421596,0,407.149128845,5048.64919768,895.728083459,4234.35093999,2117.17546999,0,0,0,3501.48250807,732.868431921,244.289477307,1872.88599269,2117.175469997,2687.18425038,1058.587735,407.149128845,2198.60529576,2605.754424605,3094.33337922,0,1221.44738653,2035.74564422,3257.19303075,2035.74564422,2605.75442461,1140.01756077,81.429825769,2524.32459884,2605.754424609,1384.30703807,1302.8772123,244.289477307,3420.0526823,3664.342159607,407.149128845,732.868431921,0,5211.50884921,5211.50884921,5944.377281131,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Tictoc,S/N,754,Complejo Glaciar CHAITÉN || Costeras entre Punta Cocagua y Rio Tictoc-/Costeras entre Rio Corcovado y Punta Cucagua/Rio Corcovado Entre Arriba Rio Canelo y Desembocadura
CL111024015,2223.45195852,96482.596124,10,10401,10822,947,5482,754,17055.0043654,47185.5120775,32242.0796812,487.28583901,80483.3777432,15511.9325418,22252.7199815,41906.5821549,81.2143065017,32242.0796812,32323.2939877017,18679.2904954,3654.64379258,406.071532508,73742.5903035,74148.661836008,17136.2186719,1949.14335604,1299.42890403,76097.8051921,77397.23409613,18354.4332694,81.2143065017,4710.4297771,73336.518771,78046.9485481,73417.7330775017,18435.6475759,42312.6536874,487.28583901,35247.0090217,35734.29486071,3492.21517957,15430.7182353,5197.71561611,72361.947093,77559.66270911,487.28583901,2111.57196904,81.2143065017,93802.5240094,93883.7383159017,95914.09597844,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Tictoc,S/N,754,Complejo Glaciar CHAITÉN || Costeras entre Punta Cocagua y Rio Tictoc-/Costeras entre Rio Corcovado y Punta Cucagua/Rio Corcovado Entre Arriba Rio Canelo y Desembocadura
CL111024015,48.2626703734,124.171414913,10,10401,11023,989,5483,754,124.171414913,0,0,0,124.171414913,0,124.171414913,0,0,0,0,124.171414913,0,0,0,0,124.171414913,0,0,0,0,124.171414913,0,0,0,0,0,0,0,0,124.171414913,124.171414913,0,0,0,124.171414913,124.171414913,0,0,0,124.171414913,124.171414913,124.171414913,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,754,Complejo Glaciar CHAITÉN || Costeras entre Punta Cocagua y Rio Tictoc-/Costeras entre Rio Corcovado y Punta Cucagua/Rio Corcovado Entre Arriba Rio Canelo y Desembocadura
CL111024024,2041.5356853,97085.0452239,10,10401,10822,947,5484,754,8090.42043532,41180.2400158,47814.3847728,566.329430473,56309.3262299,40209.3895636,15938.1282576,33008.9153761,323.616817413,47814.3847728,48138.001590213,9142.17509192,7119.56998309,566.329430473,80256.9707184,80823.300148873,8252.22884403,1456.27567836,2750.74294801,84625.7977535,87376.54070151,10355.7381572,647.233634826,6391.43214391,79690.641288,86082.07343191,80337.874922826,10355.7381572,22167.7519928,1779.89249577,62781.6625781,64561.55507387,2750.74294801,9384.88770498,4126.11442202,80823.3001489,84949.41457092,566.329430473,2669.83874366,0,93848.8770498,93848.8770498,96518.71579346,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Tictoc,S/N,754,Complejo Glaciar CHAITÉN || Costeras entre Punta Cocagua y Rio Tictoc-/Costeras entre Rio Corcovado y Punta Cucagua/Rio Corcovado Entre Arriba Rio Canelo y Desembocadura
CL111024024,9573.0835691,1804507.95047,10,10401,11023,989,5485,754,168389.378576,602178.586969,1033939.98493,18412.5187556,900104.496173,885990.935541,255666.339726,495596.870471,12329.0874487,1040915.65282,1053244.7402687,215353.468265,52641.9589093,68134.4306376,1468378.09266,1536512.5232976,200834.345546,82653.5533568,24414.8376451,1496605.21392,1521020.0515651,191668.642377,33580.5408142,52560.8464919,1526697.92079,1579258.7672819,1560278.4616042,123128.649652,378227.202456,24252.6128103,1278899.48555,1303152.0983603,54020.8700055,93360.392457,126535.371184,1530591.31682,1657126.688004,22711.4768792,25550.4114891,2108.92285307,1754137.13925,1756246.06210307,1779687.5507391,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,754,Complejo Glaciar CHAITÉN || Costeras entre Punta Cocagua y Rio Tictoc-/Costeras entre Rio Corcovado y Punta Cucagua/Rio Corcovado Entre Arriba Rio Canelo y Desembocadura
CL111024025,422.584511893,10904.5835097,10,10401,11023,989,5486,754,2131.72309212,8772.86041758,0,1475.80829455,9428.77521515,0,3689.52073636,7215.06277334,0,0,0,3443.55268727,245.968049091,3607.53138667,3607.53138667,7215.06277334,2295.70179152,4755.38228243,0,3853.49943576,3853.49943576,2131.72309212,163.978699394,1557.79764424,7051.08407394,8608.88171818,7215.062773334,6477.15862606,4427.42488364,0,0,0,4591.40358303,1885.75504303,0,4427.42488364,4427.42488364,3115.59528849,2131.72309212,0,5657.26512909,5657.26512909,7788.98822121,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,754,Complejo Glaciar CHAITÉN || Costeras entre Punta Cocagua y Rio Tictoc-/Costeras entre Rio Corcovado y Punta Cucagua/Rio Corcovado Entre Arriba Rio Canelo y Desembocadura
CL111024026,331.889598006,4512.4110742,10,10401,11023,989,5487,754,820.438377127,3691.97269707,0,246.131513138,4020.14804792,246.131513138,1722.92059197,2789.49048223,0,0,0,1148.61372798,574.306863989,328.175350851,2461.31513138,2789.490482231,1066.56989027,410.219188564,246.131513138,2789.49048223,3035.621995368,984.526052553,328.175350851,246.131513138,2953.57815766,3199.709670798,3281.753508511,2297.22745596,246.131513138,328.175350851,1640.87675425,1969.052105101,1066.56989027,1558.83291654,82.0438377127,1804.96442968,1887.0082673927,246.131513138,1148.61372798,0,3117.66583308,3117.66583308,4266.27956106,REGIÓN DE LOS LAGOS,104,PALENA,CHAITÉN,Rio Frio,S/N,754,Complejo Glaciar CHAITÉN || Costeras entre Punta Cocagua y Rio Tictoc-/Costeras entre Rio Corcovado y Punta Cucagua/Rio Corcovado Entre Arriba Rio Canelo y Desembocadura
CL111024027,202.407365524,2513.20011062,10,10404,11022,1683,5488,238,73.9176503124,2439.28246031,0,0,1108.76475469,1404.43535593,443.505901874,2069.69420875,0,0,0,443.505901874,0,591.341202499,1478.35300625,2069.694208749,147.835300625,887.011803748,0,1478.35300625,1478.35300625,73.9176503124,73.9176503124,295.670601249,2069.69420875,2365.364809999,2143.6118590624,0,443.505901874,73.9176503124,1995.77655843,2069.6942087424,73.9176503124,0,517.423552186,1921.85890812,2439.282460306,0,0,0,2513.20011062,2513.20011062,2513.20011062,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Rio Palena entre arriba Rio Tranquilo y Rio Frio,S/N,238,Complejo Glaciar PALENA || Rio Palena entre arriba Rio Tranquilo y Rio Frio-28
CL111024029,886.919718705,17571.1270255,10,10404,11022,1683,5489,238,1389.3449276,16181.7820979,0,0,10134.0453542,7437.08167126,1389.3449276,16181.7820979,0,0,0,1389.3449276,0,1879.70196087,14302.080137,16181.78209787,2696.96368298,572.083205481,0,14302.080137,14302.080137,2696.96368298,0,1471.07109981,13403.0922427,14874.16334251,13403.0922427,0,2043.15430529,245.178516635,15282.7942036,15527.972720235,81.7261722116,163.452344423,4168.03478279,13157.9137261,17325.94850889,0,0,0,17571.1270255,17571.1270255,17571.1270255,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Rio Palena entre arriba Rio Tranquilo y Rio Frio,S/N,238,Complejo Glaciar PALENA || Rio Palena entre arriba Rio Tranquilo y Rio Frio-28
CL111024030,563.313342584,15756.7325516,10,10404,11022,1683,5490,238,799.834139675,14956.8984119,0,0,4958.97166599,10797.7608856,959.80096761,14796.931584,0,0,0,799.834139675,159.966827935,399.917069838,14397.0145142,14796.931584038,1199.75120951,0,559.883897773,13997.0974443,14556.981342073,1759.63510729,0,1919.60193522,12077.4955091,13997.09744432,12077.4955091,0,159.966827935,159.966827935,15436.7988957,15596.765723635,0,159.966827935,1759.63510729,13837.1306164,15596.76572369,0,0,0,15756.7325516,15756.7325516,15756.7325516,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Rio Palena entre arriba Rio Tranquilo y Rio Frio,S/N,238,Complejo Glaciar PALENA || Rio Palena entre arriba Rio Tranquilo y Rio Frio-28
CL111024031,1398.20170732,31454.0140065,10,10404,11022,1683,5491,238,2376.87763273,26541.8002322,2535.33614158,0,14974.3290862,16479.6849203,4674.52601104,24244.1518539,0,2535.33614158,2535.33614158,3089.94092255,1584.58508849,158.458508849,26621.0294866,26779.487995449,2456.10688716,792.292544244,950.751053093,27254.863522,28205.614575093,3406.85794025,0,2931.4824137,25115.6736525,28047.1560662,25115.6736525,3248.3994314,3565.3164491,396.146272122,24244.1518539,24640.298126022,713.06328982,2931.4824137,3644.54570352,24164.9225995,27809.46830302,0,79.2292544244,0,31374.7847521,31374.7847521,31454.0140065244,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Rio Palena entre arriba Rio Tranquilo y Rio Frio,S/N,238,Complejo Glaciar PALENA || Rio Palena entre arriba Rio Tranquilo y Rio Frio-28
CL111024036,1502.74811463,41937.3960362,10,10404,11022,1669,5492,132,41041.6458296,895.750206598,0,39983.0319491,1954.36408712,0,41123.0776666,814.318369635,0,0,0,41123.0776666,0,488.591021781,325.727347854,814.318369635,41448.8050144,162.863673927,0,325.727347854,325.727347854,41204.5095035,244.29551089,244.29551089,244.29551089,488.59102178,488.59102178,41937.3960362,0,0,0,0,40064.463786,1872.93225016,0,0,0,40960.2139926,570.022858744,0,407.159184817,407.159184817,977.182043561,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Rio Palena entre arriba Rio Tranquilo y Rio Frio,S/N,132,Complejo Glaciar PALENA || Rio Palena entre arriba Rio Tranquilo y Rio Frio-21
